10.942,60;2015-06-19T09:13:50;10.942,60;2015-06-19T09:13:50;10.942,60;2015-06-19T09:13:50;10.942,60;2015-06-19T09:13:50
10.944,30;2015-06-19T09:13:55;10.944,30;2015-06-19T09:13:55;10.944,30;2015-06-19T09:13:55;10.944,30;2015-06-19T09:13:55
10.943,30;2015-06-19T09:14:00;10.943,30;2015-06-19T09:14:00;10.943,30;2015-06-19T09:14:00;10.943,30;2015-06-19T09:14:00
10.942,60;2015-06-19T09:14:05;10.942,60;2015-06-19T09:14:05;10.942,60;2015-06-19T09:14:05;10.942,60;2015-06-19T09:14:05
10.940,80;2015-06-19T09:14:10;10.940,80;2015-06-19T09:14:10;10.940,80;2015-06-19T09:14:10;10.940,80;2015-06-19T09:14:10
10.942,00;2015-06-19T09:14:15;10.942,00;2015-06-19T09:14:15;10.942,00;2015-06-19T09:14:15;10.942,00;2015-06-19T09:14:15
10.943,50;2015-06-19T09:14:20;10.943,50;2015-06-19T09:14:20;10.943,50;2015-06-19T09:14:20;10.943,50;2015-06-19T09:14:20
10.942,60;2015-06-19T09:14:25;10.942,60;2015-06-19T09:14:25;10.942,60;2015-06-19T09:14:25;10.942,60;2015-06-19T09:14:25
10.939,00;2015-06-19T09:14:30;10.939,00;2015-06-19T09:14:30;10.939,00;2015-06-19T09:14:30;10.939,00;2015-06-19T09:14:30
10.938,90;2015-06-19T09:14:35;10.938,90;2015-06-19T09:14:35;10.938,90;2015-06-19T09:14:35;10.938,90;2015-06-19T09:14:35
10.938,40;2015-06-19T09:14:40;10.938,40;2015-06-19T09:14:40;10.938,40;2015-06-19T09:14:40;10.938,40;2015-06-19T09:14:40
10.938,60;2015-06-19T09:14:45;10.938,60;2015-06-19T09:14:45;10.938,60;2015-06-19T09:14:45;10.938,60;2015-06-19T09:14:45
10.937,50;2015-06-19T09:14:50;10.937,50;2015-06-19T09:14:50;10.937,50;2015-06-19T09:14:50;10.937,50;2015-06-19T09:14:50
10.937,00;2015-06-19T09:14:55;10.937,00;2015-06-19T09:14:55;10.937,00;2015-06-19T09:14:55;10.937,00;2015-06-19T09:14:55
10.936,60;2015-06-19T09:15:00;10.936,60;2015-06-19T09:15:00;10.936,60;2015-06-19T09:15:00;10.936,60;2015-06-19T09:15:00
10.937,70;2015-06-19T09:15:05;10.937,70;2015-06-19T09:15:05;10.937,70;2015-06-19T09:15:05;10.937,70;2015-06-19T09:15:05
10.936,90;2015-06-19T09:15:10;10.936,90;2015-06-19T09:15:10;10.936,90;2015-06-19T09:15:10;10.936,90;2015-06-19T09:15:10
10.936,90;2015-06-19T09:15:15;10.936,90;2015-06-19T09:15:15;10.936,90;2015-06-19T09:15:15;10.936,90;2015-06-19T09:15:15
10.938,10;2015-06-19T09:15:20;10.938,10;2015-06-19T09:15:20;10.938,10;2015-06-19T09:15:20;10.938,10;2015-06-19T09:15:20
10.938,30;2015-06-19T09:15:25;10.938,30;2015-06-19T09:15:25;10.938,30;2015-06-19T09:15:25;10.938,30;2015-06-19T09:15:25
10.938,20;2015-06-19T09:15:30;10.938,20;2015-06-19T09:15:30;10.938,20;2015-06-19T09:15:30;10.938,20;2015-06-19T09:15:30
10.938,80;2015-06-19T09:15:35;10.938,80;2015-06-19T09:15:35;10.938,80;2015-06-19T09:15:35;10.938,80;2015-06-19T09:15:35
10.939,40;2015-06-19T09:15:40;10.939,40;2015-06-19T09:15:40;10.939,40;2015-06-19T09:15:40;10.939,40;2015-06-19T09:15:40
10.937,80;2015-06-19T09:15:45;10.937,80;2015-06-19T09:15:45;10.937,80;2015-06-19T09:15:45;10.937,80;2015-06-19T09:15:45
