11.394,30;2015-05-11T10:48:45;11.394,30;2015-05-11T10:48:45;11.394,30;2015-05-11T10:48:45;11.394,30;2015-05-11T10:48:45;;;;;;;;;
11.394,00;2015-05-11T10:48:50;11.394,00;2015-05-11T10:48:50;11.394,00;2015-05-11T10:48:50;11.394,00;2015-05-11T10:48:50;;;;;;;;;
11.395,70;2015-05-11T10:48:55;11.395,70;2015-05-11T10:48:55;11.395,70;2015-05-11T10:48:55;11.395,70;2015-05-11T10:48:55;;;;;;;;;
11.396,30;2015-05-11T10:49:00;11.396,30;2015-05-11T10:49:00;11.396,30;2015-05-11T10:49:00;11.396,30;2015-05-11T10:49:00;;;;;;;;;
11.396,10;2015-05-11T10:49:05;11.396,10;2015-05-11T10:49:05;11.396,10;2015-05-11T10:49:05;11.396,10;2015-05-11T10:49:05;;;;;;;;;
11.395,60;2015-05-11T10:49:10;11.395,60;2015-05-11T10:49:10;11.395,60;2015-05-11T10:49:10;11.395,60;2015-05-11T10:49:10;;;;;;;;;
11.395,10;2015-05-11T10:49:15;11.395,10;2015-05-11T10:49:15;11.395,10;2015-05-11T10:49:15;11.395,10;2015-05-11T10:49:15;;;;;;;;;
11.392,40;2015-05-11T10:49:20;11.392,40;2015-05-11T10:49:20;11.392,40;2015-05-11T10:49:20;11.392,40;2015-05-11T10:49:20;;;;;;;;;
11.392,80;2015-05-11T10:49:25;11.392,80;2015-05-11T10:49:25;11.392,80;2015-05-11T10:49:25;11.392,80;2015-05-11T10:49:25;;;;;;;;;
11.392,60;2015-05-11T10:49:30;11.392,60;2015-05-11T10:49:30;11.392,60;2015-05-11T10:49:30;11.392,60;2015-05-11T10:49:30;;;;;;;;;
11.392,60;2015-05-11T10:49:35;11.392,60;2015-05-11T10:49:35;11.392,60;2015-05-11T10:49:35;11.392,60;2015-05-11T10:49:35;;;;;;;;;
11.393,50;2015-05-11T10:49:40;11.393,50;2015-05-11T10:49:40;11.393,50;2015-05-11T10:49:40;11.393,50;2015-05-11T10:49:40;;;;;;;;;
11.393,10;2015-05-11T10:49:45;11.393,10;2015-05-11T10:49:45;11.393,10;2015-05-11T10:49:45;11.393,10;2015-05-11T10:49:45;;;;;;;;;
11.392,60;2015-05-11T10:49:50;11.392,60;2015-05-11T10:49:50;11.392,60;2015-05-11T10:49:50;11.392,60;2015-05-11T10:49:50;;;;;;;;;
11.392,70;2015-05-11T10:49:55;11.392,70;2015-05-11T10:49:55;11.392,70;2015-05-11T10:49:55;11.392,70;2015-05-11T10:49:55;;;;;;;;;
11.393,90;2015-05-11T10:50:00;11.393,90;2015-05-11T10:50:00;11.393,90;2015-05-11T10:50:00;11.393,90;2015-05-11T10:50:00;;;;;;;;;
11.393,10;2015-05-11T10:50:05;11.393,10;2015-05-11T10:50:05;11.393,10;2015-05-11T10:50:05;11.393,10;2015-05-11T10:50:05;;;;;;;;;
11.393,10;2015-05-11T10:50:10;11.393,10;2015-05-11T10:50:10;11.393,10;2015-05-11T10:50:10;11.393,10;2015-05-11T10:50:10;;;;;;;;;
11.393,30;2015-05-11T10:50:15;11.393,30;2015-05-11T10:50:15;11.393,30;2015-05-11T10:50:15;11.393,30;2015-05-11T10:50:15;;;;;;;;;
11.392,70;2015-05-11T10:50:20;11.392,70;2015-05-11T10:50:20;11.392,70;2015-05-11T10:50:20;11.392,70;2015-05-11T10:50:20;;;;;;;;;
11.392,40;2015-05-11T10:50:25;11.392,40;2015-05-11T10:50:25;11.392,40;2015-05-11T10:50:25;11.392,40;2015-05-11T10:50:25;;;;;;;;;
11.391,80;2015-05-11T10:50:30;11.391,80;2015-05-11T10:50:30;11.391,80;2015-05-11T10:50:30;11.391,80;2015-05-11T10:50:30;;;;;;;;;
11.390,90;2015-05-11T10:50:35;11.390,90;2015-05-11T10:50:35;11.390,90;2015-05-11T10:50:35;11.390,90;2015-05-11T10:50:35;;;;;;;;;
11.390,50;2015-05-11T10:50:40;11.390,50;2015-05-11T10:50:40;11.390,50;2015-05-11T10:50:40;11.390,50;2015-05-11T10:50:40;;;;;;;;;
11.390,60;2015-05-11T10:50:45;11.390,60;2015-05-11T10:50:45;11.390,60;2015-05-11T10:50:45;11.390,60;2015-05-11T10:50:45;;;;;;;;;
11.391,90;2015-05-11T10:50:50;11.391,90;2015-05-11T10:50:50;11.391,90;2015-05-11T10:50:50;11.391,90;2015-05-11T10:50:50;;;;;;;;;
11.392,00;2015-05-11T10:50:55;11.392,00;2015-05-11T10:50:55;11.392,00;2015-05-11T10:50:55;11.392,00;2015-05-11T10:50:55;;;;;;;;;
11.391,90;2015-05-11T10:51:00;11.391,90;2015-05-11T10:51:00;11.391,90;2015-05-11T10:51:00;11.391,90;2015-05-11T10:51:00;;;;;;;;;
11.392,50;2015-05-11T10:51:05;11.392,50;2015-05-11T10:51:05;11.392,50;2015-05-11T10:51:05;11.392,50;2015-05-11T10:51:05;;;;;;;;;
11.392,50;2015-05-11T10:51:10;11.392,50;2015-05-11T10:51:10;11.392,50;2015-05-11T10:51:10;11.392,50;2015-05-11T10:51:10;;;;;;;;;
11.392,20;2015-05-11T10:51:15;11.392,20;2015-05-11T10:51:15;11.392,20;2015-05-11T10:51:15;11.392,20;2015-05-11T10:51:15;;;;;;;;;
11.388,90;2015-05-11T10:51:20;11.388,90;2015-05-11T10:51:20;11.388,90;2015-05-11T10:51:20;11.388,90;2015-05-11T10:51:20;;;;;;;;;
11.388,70;2015-05-11T10:51:25;11.388,70;2015-05-11T10:51:25;11.388,70;2015-05-11T10:51:25;11.388,70;2015-05-11T10:51:25;;;;;;;;;
11.389,10;2015-05-11T10:51:30;11.389,10;2015-05-11T10:51:30;11.389,10;2015-05-11T10:51:30;11.389,10;2015-05-11T10:51:30;;;;;;;;;
11.389,90;2015-05-11T10:51:35;11.389,90;2015-05-11T10:51:35;11.389,90;2015-05-11T10:51:35;11.389,90;2015-05-11T10:51:35;;;;;;;;;
11.390,00;2015-05-11T10:51:40;11.390,00;2015-05-11T10:51:40;11.390,00;2015-05-11T10:51:40;11.390,00;2015-05-11T10:51:40;;;;;;;;;
11.390,10;2015-05-11T10:51:45;11.390,10;2015-05-11T10:51:45;11.390,10;2015-05-11T10:51:45;11.390,10;2015-05-11T10:51:45;;;;;;;;;
11.391,70;2015-05-11T10:51:50;11.391,70;2015-05-11T10:51:50;11.391,70;2015-05-11T10:51:50;11.391,70;2015-05-11T10:51:50;;;;;;;;;
11.390,60;2015-05-11T10:51:55;11.390,60;2015-05-11T10:51:55;11.390,60;2015-05-11T10:51:55;11.390,60;2015-05-11T10:51:55;;;;;;;;;
11.388,90;2015-05-11T10:52:00;11.388,90;2015-05-11T10:52:00;11.388,90;2015-05-11T10:52:00;11.388,90;2015-05-11T10:52:00;;;;;;;;;
11.388,90;2015-05-11T10:52:05;11.388,90;2015-05-11T10:52:05;11.388,90;2015-05-11T10:52:05;11.388,90;2015-05-11T10:52:05;;;;;;;;;
11.389,60;2015-05-11T10:52:10;11.389,60;2015-05-11T10:52:10;11.389,60;2015-05-11T10:52:10;11.389,60;2015-05-11T10:52:10;;;;;;;;;
11.389,60;2015-05-11T10:52:15;11.389,60;2015-05-11T10:52:15;11.389,60;2015-05-11T10:52:15;11.389,60;2015-05-11T10:52:15;;;;;;;;;
11.389,80;2015-05-11T10:52:20;11.389,80;2015-05-11T10:52:20;11.389,80;2015-05-11T10:52:20;11.389,80;2015-05-11T10:52:20;;;;;;;;;
11.388,10;2015-05-11T10:52:25;11.388,10;2015-05-11T10:52:25;11.388,10;2015-05-11T10:52:25;11.388,10;2015-05-11T10:52:25;;;;;;;;;
11.388,10;2015-05-11T10:52:30;11.388,10;2015-05-11T10:52:30;11.388,10;2015-05-11T10:52:30;11.388,10;2015-05-11T10:52:30;;;;;;;;;
11.388,60;2015-05-11T10:52:35;11.388,60;2015-05-11T10:52:35;11.388,60;2015-05-11T10:52:35;11.388,60;2015-05-11T10:52:35;;;;;;;;;
11.386,90;2015-05-11T10:52:40;11.386,90;2015-05-11T10:52:40;11.386,90;2015-05-11T10:52:40;11.386,90;2015-05-11T10:52:40;;;;;;;;;
11.386,60;2015-05-11T10:52:45;11.386,60;2015-05-11T10:52:45;11.386,60;2015-05-11T10:52:45;11.386,60;2015-05-11T10:52:45;;;;;;;;;
11.388,00;2015-05-11T10:52:50;11.388,00;2015-05-11T10:52:50;11.388,00;2015-05-11T10:52:50;11.388,00;2015-05-11T10:52:50;;;;;;;;;
11.387,60;2015-05-11T10:52:55;11.387,60;2015-05-11T10:52:55;11.387,60;2015-05-11T10:52:55;11.387,60;2015-05-11T10:52:55;;;;;;;;;
11.387,20;2015-05-11T10:53:00;11.387,20;2015-05-11T10:53:00;11.387,20;2015-05-11T10:53:00;11.387,20;2015-05-11T10:53:00;;;;;;;;;
11.387,20;2015-05-11T10:53:05;11.387,20;2015-05-11T10:53:05;11.387,20;2015-05-11T10:53:05;11.387,20;2015-05-11T10:53:05;;;;;;;;;
11.387,90;2015-05-11T10:53:10;11.387,90;2015-05-11T10:53:10;11.387,90;2015-05-11T10:53:10;11.387,90;2015-05-11T10:53:10;;;;;;;;;
11.389,30;2015-05-11T10:53:15;11.389,30;2015-05-11T10:53:15;11.389,30;2015-05-11T10:53:15;11.389,30;2015-05-11T10:53:15;;;;;;;;;
11.389,60;2015-05-11T10:53:20;11.389,60;2015-05-11T10:53:20;11.389,60;2015-05-11T10:53:20;11.389,60;2015-05-11T10:53:20;;;;;;;;;
11.391,60;2015-05-11T10:53:25;11.391,60;2015-05-11T10:53:25;11.391,60;2015-05-11T10:53:25;11.391,60;2015-05-11T10:53:25;;;;;;;;;
11.391,80;2015-05-11T10:53:30;11.391,80;2015-05-11T10:53:30;11.391,80;2015-05-11T10:53:30;11.391,80;2015-05-11T10:53:30;;;;;;;;;
11.390,80;2015-05-11T10:53:35;11.390,80;2015-05-11T10:53:35;11.390,80;2015-05-11T10:53:35;11.390,80;2015-05-11T10:53:35;;;;;;;;;
11.390,60;2015-05-11T10:53:40;11.390,60;2015-05-11T10:53:40;11.390,60;2015-05-11T10:53:40;11.390,60;2015-05-11T10:53:40;;;;;;;;;
11.392,70;2015-05-11T10:53:45;11.392,70;2015-05-11T10:53:45;11.392,70;2015-05-11T10:53:45;11.392,70;2015-05-11T10:53:45;;;;;;;;;
11.394,50;2015-05-11T10:53:50;11.394,50;2015-05-11T10:53:50;11.394,50;2015-05-11T10:53:50;11.394,50;2015-05-11T10:53:50;;;;;;;;;
11.395,20;2015-05-11T10:53:55;11.395,20;2015-05-11T10:53:55;11.395,20;2015-05-11T10:53:55;11.395,20;2015-05-11T10:53:55;;;;;;;;;
11.395,20;2015-05-11T10:54:00;11.395,20;2015-05-11T10:54:00;11.395,20;2015-05-11T10:54:00;11.395,20;2015-05-11T10:54:00;;;;;;;;;
11.396,80;2015-05-11T10:54:05;11.396,80;2015-05-11T10:54:05;11.396,80;2015-05-11T10:54:05;11.396,80;2015-05-11T10:54:05;;;;;;;;;
11.397,20;2015-05-11T10:54:10;11.397,20;2015-05-11T10:54:10;11.397,20;2015-05-11T10:54:10;11.397,20;2015-05-11T10:54:10;;;;;;;;;
11.397,40;2015-05-11T10:54:15;11.397,40;2015-05-11T10:54:15;11.397,40;2015-05-11T10:54:15;11.397,40;2015-05-11T10:54:15;;;;;;;;;
11.398,20;2015-05-11T10:54:20;11.398,20;2015-05-11T10:54:20;11.398,20;2015-05-11T10:54:20;11.398,20;2015-05-11T10:54:20;;;;;;;;;
11.399,80;2015-05-11T10:54:25;11.399,80;2015-05-11T10:54:25;11.399,80;2015-05-11T10:54:25;11.399,80;2015-05-11T10:54:25;;;;;;;;;
11.399,80;2015-05-11T10:54:30;11.399,80;2015-05-11T10:54:30;11.399,80;2015-05-11T10:54:30;11.399,80;2015-05-11T10:54:30;;;;;;;;;
11.400,40;2015-05-11T10:54:35;11.400,40;2015-05-11T10:54:35;11.400,40;2015-05-11T10:54:35;11.400,40;2015-05-11T10:54:35;;;;;;;;;
11.401,10;2015-05-11T10:54:40;11.401,10;2015-05-11T10:54:40;11.401,10;2015-05-11T10:54:40;11.401,10;2015-05-11T10:54:40;;;;;;;;;
11.401,00;2015-05-11T10:54:45;11.401,00;2015-05-11T10:54:45;11.401,00;2015-05-11T10:54:45;11.401,00;2015-05-11T10:54:45;;;;;;;;;
11.401,30;2015-05-11T10:54:50;11.401,30;2015-05-11T10:54:50;11.401,30;2015-05-11T10:54:50;11.401,30;2015-05-11T10:54:50;;;;;;;;;
11.401,30;2015-05-11T10:54:55;11.401,30;2015-05-11T10:54:55;11.401,30;2015-05-11T10:54:55;11.401,30;2015-05-11T10:54:55;;;;;;;;;
11.401,60;2015-05-11T10:55:00;11.401,60;2015-05-11T10:55:00;11.401,60;2015-05-11T10:55:00;11.401,60;2015-05-11T10:55:00;;;;;;;;;
11.401,50;2015-05-11T10:55:05;11.401,50;2015-05-11T10:55:05;11.401,50;2015-05-11T10:55:05;11.401,50;2015-05-11T10:55:05;;;;;;;;;
11.401,50;2015-05-11T10:55:10;11.401,50;2015-05-11T10:55:10;11.401,50;2015-05-11T10:55:10;11.401,50;2015-05-11T10:55:10;;;;;;;;;
11.399,50;2015-05-11T10:55:15;11.399,50;2015-05-11T10:55:15;11.399,50;2015-05-11T10:55:15;11.399,50;2015-05-11T10:55:15;;;;;;;;;
11.399,10;2015-05-11T10:55:20;11.399,10;2015-05-11T10:55:20;11.399,10;2015-05-11T10:55:20;11.399,10;2015-05-11T10:55:20;;;;;;;;;
11.398,90;2015-05-11T10:55:25;11.398,90;2015-05-11T10:55:25;11.398,90;2015-05-11T10:55:25;11.398,90;2015-05-11T10:55:25;;;;;;;;;
11.398,10;2015-05-11T10:55:30;11.398,10;2015-05-11T10:55:30;11.398,10;2015-05-11T10:55:30;11.398,10;2015-05-11T10:55:30;;;;;;;;;
11.396,50;2015-05-11T10:55:35;11.396,50;2015-05-11T10:55:35;11.396,50;2015-05-11T10:55:35;11.396,50;2015-05-11T10:55:35;;;;;;;;;
11.395,90;2015-05-11T10:55:40;11.395,90;2015-05-11T10:55:40;11.395,90;2015-05-11T10:55:40;11.395,90;2015-05-11T10:55:40;;;;;;;;;
11.396,30;2015-05-11T10:55:45;11.396,30;2015-05-11T10:55:45;11.396,30;2015-05-11T10:55:45;11.396,30;2015-05-11T10:55:45;;;;;;;;;
11.395,00;2015-05-11T10:55:50;11.395,00;2015-05-11T10:55:50;11.395,00;2015-05-11T10:55:50;11.395,00;2015-05-11T10:55:50;;;;;;;;;
11.395,60;2015-05-11T10:55:55;11.395,60;2015-05-11T10:55:55;11.395,60;2015-05-11T10:55:55;11.395,60;2015-05-11T10:55:55;;;;;;;;;
11.396,40;2015-05-11T10:56:00;11.396,40;2015-05-11T10:56:00;11.396,40;2015-05-11T10:56:00;11.396,40;2015-05-11T10:56:00;;;;;;;;;
11.396,60;2015-05-11T10:56:05;11.396,60;2015-05-11T10:56:05;11.396,60;2015-05-11T10:56:05;11.396,60;2015-05-11T10:56:05;;;;;;;;;
11.395,70;2015-05-11T10:56:10;11.395,70;2015-05-11T10:56:10;11.395,70;2015-05-11T10:56:10;11.395,70;2015-05-11T10:56:10;;;;;;;;;
11.397,00;2015-05-11T10:56:15;11.397,00;2015-05-11T10:56:15;11.397,00;2015-05-11T10:56:15;11.397,00;2015-05-11T10:56:15;;;;;;;;;
11.397,90;2015-05-11T10:56:20;11.397,90;2015-05-11T10:56:20;11.397,90;2015-05-11T10:56:20;11.397,90;2015-05-11T10:56:20;;;;;;;;;
11.398,80;2015-05-11T10:56:25;11.398,80;2015-05-11T10:56:25;11.398,80;2015-05-11T10:56:25;11.398,80;2015-05-11T10:56:25;;;;;;;;;
11.397,90;2015-05-11T10:56:30;11.397,90;2015-05-11T10:56:30;11.397,90;2015-05-11T10:56:30;11.397,90;2015-05-11T10:56:30;;;;;;;;;
11.399,20;2015-05-11T10:56:35;11.399,20;2015-05-11T10:56:35;11.399,20;2015-05-11T10:56:35;11.399,20;2015-05-11T10:56:35;;;;;;;;;
11.400,70;2015-05-11T10:56:40;11.400,70;2015-05-11T10:56:40;11.400,70;2015-05-11T10:56:40;11.400,70;2015-05-11T10:56:40;;;;;;;;;
11.402,50;2015-05-11T10:56:45;11.402,50;2015-05-11T10:56:45;11.402,50;2015-05-11T10:56:45;11.402,50;2015-05-11T10:56:45;;;;;;;;;
11.402,80;2015-05-11T10:56:50;11.402,80;2015-05-11T10:56:50;11.402,80;2015-05-11T10:56:50;11.402,80;2015-05-11T10:56:50;;;;;;;;;
11.401,40;2015-05-11T10:56:55;11.401,40;2015-05-11T10:56:55;11.401,40;2015-05-11T10:56:55;11.401,40;2015-05-11T10:56:55;;;;;;;;;
11.399,70;2015-05-11T10:57:00;11.399,70;2015-05-11T10:57:00;11.399,70;2015-05-11T10:57:00;11.399,70;2015-05-11T10:57:00;;;;;;;;;
11.399,50;2015-05-11T10:57:05;11.399,50;2015-05-11T10:57:05;11.399,50;2015-05-11T10:57:05;11.399,50;2015-05-11T10:57:05;;;;;;;;;
11.400,00;2015-05-11T10:57:10;11.400,00;2015-05-11T10:57:10;11.400,00;2015-05-11T10:57:10;11.400,00;2015-05-11T10:57:10;;;;;;;;;
11.401,00;2015-05-11T10:57:15;11.401,00;2015-05-11T10:57:15;11.401,00;2015-05-11T10:57:15;11.401,00;2015-05-11T10:57:15;;;;;;;;;
11.401,00;2015-05-11T10:57:20;11.401,00;2015-05-11T10:57:20;11.401,00;2015-05-11T10:57:20;11.401,00;2015-05-11T10:57:20;;;;;;;;;
11.401,80;2015-05-11T10:57:25;11.401,80;2015-05-11T10:57:25;11.401,80;2015-05-11T10:57:25;11.401,80;2015-05-11T10:57:25;;;;;;;;;
11.403,10;2015-05-11T10:57:30;11.403,10;2015-05-11T10:57:30;11.403,10;2015-05-11T10:57:30;11.403,10;2015-05-11T10:57:30;;;;;;;;;
11.403,50;2015-05-11T10:57:35;11.403,50;2015-05-11T10:57:35;11.403,50;2015-05-11T10:57:35;11.403,50;2015-05-11T10:57:35;;;;;;;;;
11.403,80;2015-05-11T10:57:40;11.403,80;2015-05-11T10:57:40;11.403,80;2015-05-11T10:57:40;11.403,80;2015-05-11T10:57:40;;;;;;;;;
11.403,80;2015-05-11T10:57:45;11.403,80;2015-05-11T10:57:45;11.403,80;2015-05-11T10:57:45;11.403,80;2015-05-11T10:57:45;;;;;;;;;
11.403,40;2015-05-11T10:57:50;11.403,40;2015-05-11T10:57:50;11.403,40;2015-05-11T10:57:50;11.403,40;2015-05-11T10:57:50;;;;;;;;;
11.403,00;2015-05-11T10:57:55;11.403,00;2015-05-11T10:57:55;11.403,00;2015-05-11T10:57:55;11.403,00;2015-05-11T10:57:55;;;;;;;;;
11.403,00;2015-05-11T10:58:00;11.403,00;2015-05-11T10:58:00;11.403,00;2015-05-11T10:58:00;11.403,00;2015-05-11T10:58:00;;;;;;;;;
11.402,70;2015-05-11T10:58:05;11.402,70;2015-05-11T10:58:05;11.402,70;2015-05-11T10:58:05;11.402,70;2015-05-11T10:58:05;;;;;;;;;
11.402,70;2015-05-11T10:58:10;11.402,70;2015-05-11T10:58:10;11.402,70;2015-05-11T10:58:10;11.402,70;2015-05-11T10:58:10;;;;;;;;;
11.401,70;2015-05-11T10:58:15;11.401,70;2015-05-11T10:58:15;11.401,70;2015-05-11T10:58:15;11.401,70;2015-05-11T10:58:15;;;;;;;;;
11.401,70;2015-05-11T10:58:20;11.401,70;2015-05-11T10:58:20;11.401,70;2015-05-11T10:58:20;11.401,70;2015-05-11T10:58:20;;;;;;;;;
11.399,80;2015-05-11T10:58:25;11.399,80;2015-05-11T10:58:25;11.399,80;2015-05-11T10:58:25;11.399,80;2015-05-11T10:58:25;;;;;;;;;
11.400,10;2015-05-11T10:58:30;11.400,10;2015-05-11T10:58:30;11.400,10;2015-05-11T10:58:30;11.400,10;2015-05-11T10:58:30;;;;;;;;;
11.400,00;2015-05-11T10:58:35;11.400,00;2015-05-11T10:58:35;11.400,00;2015-05-11T10:58:35;11.400,00;2015-05-11T10:58:35;;;;;;;;;
11.400,10;2015-05-11T10:58:40;11.400,10;2015-05-11T10:58:40;11.400,10;2015-05-11T10:58:40;11.400,10;2015-05-11T10:58:40;;;;;;;;;
11.399,90;2015-05-11T10:58:45;11.399,90;2015-05-11T10:58:45;11.399,90;2015-05-11T10:58:45;11.399,90;2015-05-11T10:58:45;;;;;;;;;
11.397,60;2015-05-11T10:58:50;11.397,60;2015-05-11T10:58:50;11.397,60;2015-05-11T10:58:50;11.397,60;2015-05-11T10:58:50;;;;;;;;;
11.398,50;2015-05-11T10:58:55;11.398,50;2015-05-11T10:58:55;11.398,50;2015-05-11T10:58:55;11.398,50;2015-05-11T10:58:55;;;;;;;;;
11.398,40;2015-05-11T10:59:00;11.398,40;2015-05-11T10:59:00;11.398,40;2015-05-11T10:59:00;11.398,40;2015-05-11T10:59:00;;;;;;;;;
11.398,60;2015-05-11T10:59:05;11.398,60;2015-05-11T10:59:05;11.398,60;2015-05-11T10:59:05;11.398,60;2015-05-11T10:59:05;;;;;;;;;
11.398,50;2015-05-11T10:59:10;11.398,50;2015-05-11T10:59:10;11.398,50;2015-05-11T10:59:10;11.398,50;2015-05-11T10:59:10;;;;;;;;;
11.398,00;2015-05-11T10:59:15;11.398,00;2015-05-11T10:59:15;11.398,00;2015-05-11T10:59:15;11.398,00;2015-05-11T10:59:15;;;;;;;;;
11.399,70;2015-05-11T10:59:20;11.399,70;2015-05-11T10:59:20;11.399,70;2015-05-11T10:59:20;11.399,70;2015-05-11T10:59:20;;;;;;;;;
11.400,90;2015-05-11T10:59:25;11.400,90;2015-05-11T10:59:25;11.400,90;2015-05-11T10:59:25;11.400,90;2015-05-11T10:59:25;;;;;;;;;
11.403,80;2015-05-11T10:59:30;11.403,80;2015-05-11T10:59:30;11.403,80;2015-05-11T10:59:30;11.403,80;2015-05-11T10:59:30;;;;;;;;;
11.404,10;2015-05-11T10:59:35;11.404,10;2015-05-11T10:59:35;11.404,10;2015-05-11T10:59:35;11.404,10;2015-05-11T10:59:35;;;;;;;;;
11.404,30;2015-05-11T10:59:40;11.404,30;2015-05-11T10:59:40;11.404,30;2015-05-11T10:59:40;11.404,30;2015-05-11T10:59:40;;;;;;;;;
11.403,50;2015-05-11T10:59:45;11.403,50;2015-05-11T10:59:45;11.403,50;2015-05-11T10:59:45;11.403,50;2015-05-11T10:59:45;;;;;;;;;
11.404,70;2015-05-11T10:59:50;11.404,70;2015-05-11T10:59:50;11.404,70;2015-05-11T10:59:50;11.404,70;2015-05-11T10:59:50;;;;;;;;;
11.405,20;2015-05-11T10:59:55;11.405,20;2015-05-11T10:59:55;11.405,20;2015-05-11T10:59:55;11.405,20;2015-05-11T10:59:55;;;;;;;;;
11.404,60;2015-05-11T11:00:00;11.404,60;2015-05-11T11:00:00;11.404,60;2015-05-11T11:00:00;11.404,60;2015-05-11T11:00:00;;;;;;;;;
11.404,60;2015-05-11T11:00:05;11.404,60;2015-05-11T11:00:05;11.404,60;2015-05-11T11:00:05;11.404,60;2015-05-11T11:00:05;;;;;;;;;
11.404,20;2015-05-11T11:00:10;11.404,20;2015-05-11T11:00:10;11.404,20;2015-05-11T11:00:10;11.404,20;2015-05-11T11:00:10;;;;;;;;;
11.404,00;2015-05-11T11:00:15;11.404,00;2015-05-11T11:00:15;11.404,00;2015-05-11T11:00:15;11.404,00;2015-05-11T11:00:15;;;;;;;;;
11.404,60;2015-05-11T11:00:20;11.404,60;2015-05-11T11:00:20;11.404,60;2015-05-11T11:00:20;11.404,60;2015-05-11T11:00:20;;;;;;;;;
11.401,10;2015-05-11T11:00:25;11.401,10;2015-05-11T11:00:25;11.401,10;2015-05-11T11:00:25;11.401,10;2015-05-11T11:00:25;;;;;;;;;
11.400,60;2015-05-11T11:00:30;11.400,60;2015-05-11T11:00:30;11.400,60;2015-05-11T11:00:30;11.400,60;2015-05-11T11:00:30;;;;;;;;;
11.399,30;2015-05-11T11:00:35;11.399,30;2015-05-11T11:00:35;11.399,30;2015-05-11T11:00:35;11.399,30;2015-05-11T11:00:35;;;;;;;;;
11.395,90;2015-05-11T11:00:40;11.395,90;2015-05-11T11:00:40;11.395,90;2015-05-11T11:00:40;11.395,90;2015-05-11T11:00:40;;;;;;;;;
11.396,70;2015-05-11T11:00:45;11.396,70;2015-05-11T11:00:45;11.396,70;2015-05-11T11:00:45;11.396,70;2015-05-11T11:00:45;;;;;;;;;
11.396,70;2015-05-11T11:00:50;11.396,70;2015-05-11T11:00:50;11.396,70;2015-05-11T11:00:50;11.396,70;2015-05-11T11:00:50;;;;;;;;;
11.397,00;2015-05-11T11:00:55;11.397,00;2015-05-11T11:00:55;11.397,00;2015-05-11T11:00:55;11.397,00;2015-05-11T11:00:55;;;;;;;;;
11.396,60;2015-05-11T11:01:00;11.396,60;2015-05-11T11:01:00;11.396,60;2015-05-11T11:01:00;11.396,60;2015-05-11T11:01:00;;;;;;;;;
11.396,00;2015-05-11T11:01:05;11.396,00;2015-05-11T11:01:05;11.396,00;2015-05-11T11:01:05;11.396,00;2015-05-11T11:01:05;;;;;;;;;
11.396,00;2015-05-11T11:01:10;11.396,00;2015-05-11T11:01:10;11.396,00;2015-05-11T11:01:10;11.396,00;2015-05-11T11:01:10;;;;;;;;;
11.396,60;2015-05-11T11:01:15;11.396,60;2015-05-11T11:01:15;11.396,60;2015-05-11T11:01:15;11.396,60;2015-05-11T11:01:15;;;;;;;;;
11.398,30;2015-05-11T11:01:20;11.398,30;2015-05-11T11:01:20;11.398,30;2015-05-11T11:01:20;11.398,30;2015-05-11T11:01:20;;;;;;;;;
11.399,00;2015-05-11T11:01:25;11.399,00;2015-05-11T11:01:25;11.399,00;2015-05-11T11:01:25;11.399,00;2015-05-11T11:01:25;;;;;;;;;
11.399,70;2015-05-11T11:01:30;11.399,70;2015-05-11T11:01:30;11.399,70;2015-05-11T11:01:30;11.399,70;2015-05-11T11:01:30;;;;;;;;;
11.398,30;2015-05-11T11:01:35;11.398,30;2015-05-11T11:01:35;11.398,30;2015-05-11T11:01:35;11.398,30;2015-05-11T11:01:35;;;;;;;;;
11.398,50;2015-05-11T11:01:40;11.398,50;2015-05-11T11:01:40;11.398,50;2015-05-11T11:01:40;11.398,50;2015-05-11T11:01:40;;;;;;;;;
11.398,70;2015-05-11T11:01:45;11.398,70;2015-05-11T11:01:45;11.398,70;2015-05-11T11:01:45;11.398,70;2015-05-11T11:01:45;;;;;;;;;
11.399,30;2015-05-11T11:01:50;11.399,30;2015-05-11T11:01:50;11.399,30;2015-05-11T11:01:50;11.399,30;2015-05-11T11:01:50;;;;;;;;;
11.399,40;2015-05-11T11:01:55;11.399,40;2015-05-11T11:01:55;11.399,40;2015-05-11T11:01:55;11.399,40;2015-05-11T11:01:55;;;;;;;;;
11.399,90;2015-05-11T11:02:00;11.399,90;2015-05-11T11:02:00;11.399,90;2015-05-11T11:02:00;11.399,90;2015-05-11T11:02:00;;;;;;;;;
11.400,80;2015-05-11T11:02:05;11.400,80;2015-05-11T11:02:05;11.400,80;2015-05-11T11:02:05;11.400,80;2015-05-11T11:02:05;;;;;;;;;
11.400,40;2015-05-11T11:02:10;11.400,40;2015-05-11T11:02:10;11.400,40;2015-05-11T11:02:10;11.400,40;2015-05-11T11:02:10;;;;;;;;;
11.401,60;2015-05-11T11:02:15;11.401,60;2015-05-11T11:02:15;11.401,60;2015-05-11T11:02:15;11.401,60;2015-05-11T11:02:15;;;;;;;;;
11.400,60;2015-05-11T11:02:20;11.400,60;2015-05-11T11:02:20;11.400,60;2015-05-11T11:02:20;11.400,60;2015-05-11T11:02:20;;;;;;;;;
